genus	reads	relative_abundance	percent
Agarilytica	1	6.90660202087175e-06	0.000690660202087175
Algimonas	1	6.90660202087175e-06	0.000690660202087175
Alkalibacterium	1	6.90660202087175e-06	0.000690660202087175
Alkalicoccus	1	6.90660202087175e-06	0.000690660202087175
Alkanindiges	1	6.90660202087175e-06	0.000690660202087175
Alloiococcus	1	6.90660202087175e-06	0.000690660202087175
Anabaena BECID22	1	6.90660202087175e-06	0.000690660202087175
Anaerolinea	1	6.90660202087175e-06	0.000690660202087175
Annamia HOs24	1	6.90660202087175e-06	0.000690660202087175
Aquibacillus	1	6.90660202087175e-06	0.000690660202087175
Arsenophonus	1	6.90660202087175e-06	0.000690660202087175
Asteroleplasma	1	6.90660202087175e-06	0.000690660202087175
Atopostipes	1	6.90660202087175e-06	0.000690660202087175
Azospirillum	1	6.90660202087175e-06	0.000690660202087175
Azotobacter	1	6.90660202087175e-06	0.000690660202087175
Balneola	1	6.90660202087175e-06	0.000690660202087175
Bartonella	1	6.90660202087175e-06	0.000690660202087175
Blastococcus	1	6.90660202087175e-06	0.000690660202087175
Blautia	1	6.90660202087175e-06	0.000690660202087175
Bordetella	1	6.90660202087175e-06	0.000690660202087175
Butyrivibrio	1	6.90660202087175e-06	0.000690660202087175
CENA359	1	6.90660202087175e-06	0.000690660202087175
Caldicoprobacter	1	6.90660202087175e-06	0.000690660202087175
Caldimicrobium	1	6.90660202087175e-06	0.000690660202087175
Caloranaerobacter	1	6.90660202087175e-06	0.000690660202087175
Candidatus Amoebophilus	1	6.90660202087175e-06	0.000690660202087175
Candidatus Cardinium	1	6.90660202087175e-06	0.000690660202087175
Candidatus Chlorothrix	1	6.90660202087175e-06	0.000690660202087175
Candidatus Hepatoplasma	1	6.90660202087175e-06	0.000690660202087175
Candidatus Nitrotoga	1	6.90660202087175e-06	0.000690660202087175
Candidatus Piscichlamydia	1	6.90660202087175e-06	0.000690660202087175
Candidatus Portiera	1	6.90660202087175e-06	0.000690660202087175
Candidatus Spiroplasma	1	6.90660202087175e-06	0.000690660202087175
Candidatus Stoquefichus	1	6.90660202087175e-06	0.000690660202087175
Candidatus Sulcia	1	6.90660202087175e-06	0.000690660202087175
Candidatus Tammella	1	6.90660202087175e-06	0.000690660202087175
Cellulosimicrobium	1	6.90660202087175e-06	0.000690660202087175
Cellvibrio	1	6.90660202087175e-06	0.000690660202087175
Chiayiivirga	1	6.90660202087175e-06	0.000690660202087175
Chitinimonas	1	6.90660202087175e-06	0.000690660202087175
Chryseobacterium	1	6.90660202087175e-06	0.000690660202087175
Chthonomonas	1	6.90660202087175e-06	0.000690660202087175
Chujaibacter	1	6.90660202087175e-06	0.000690660202087175
Clostridium sensu stricto 18	1	6.90660202087175e-06	0.000690660202087175
Coleofasciculus PCC-7420	1	6.90660202087175e-06	0.000690660202087175
Colidextribacter	1	6.90660202087175e-06	0.000690660202087175
Colwellia	1	6.90660202087175e-06	0.000690660202087175
Cryptanaerobacter	1	6.90660202087175e-06	0.000690660202087175
DNF00809	1	6.90660202087175e-06	0.000690660202087175
Deefgea	1	6.90660202087175e-06	0.000690660202087175
Desulfatiglans	1	6.90660202087175e-06	0.000690660202087175
Desulfatirhabdium	1	6.90660202087175e-06	0.000690660202087175
Desulfobacter	1	6.90660202087175e-06	0.000690660202087175
Desulfocella	1	6.90660202087175e-06	0.000690660202087175
Desulfohalotomaculum	1	6.90660202087175e-06	0.000690660202087175
Desulfonema	1	6.90660202087175e-06	0.000690660202087175
Desulfotomaculum	1	6.90660202087175e-06	0.000690660202087175
Desulfovibrio	1	6.90660202087175e-06	0.000690660202087175
Domibacillus	1	6.90660202087175e-06	0.000690660202087175
Eikenella	1	6.90660202087175e-06	0.000690660202087175
Enterovibrio	1	6.90660202087175e-06	0.000690660202087175
Erwinia	1	6.90660202087175e-06	0.000690660202087175
Erysipelatoclostridium	1	6.90660202087175e-06	0.000690660202087175
Erysipelotrichaceae UCG-006	1	6.90660202087175e-06	0.000690660202087175
Erysipelotrichaceae UCG-009	1	6.90660202087175e-06	0.000690660202087175
Family XIII AD3011 group	1	6.90660202087175e-06	0.000690660202087175
Family XIII UCG-001	1	6.90660202087175e-06	0.000690660202087175
Fervidicella	1	6.90660202087175e-06	0.000690660202087175
Finegoldia	1	6.90660202087175e-06	0.000690660202087175
Frondihabitans	1	6.90660202087175e-06	0.000690660202087175
Fulvimarina	1	6.90660202087175e-06	0.000690660202087175
GCA-900066575	1	6.90660202087175e-06	0.000690660202087175
Gaiella	1	6.90660202087175e-06	0.000690660202087175
Garicola	1	6.90660202087175e-06	0.000690660202087175
Giesbergeria	1	6.90660202087175e-06	0.000690660202087175
Gottschalkia	1	6.90660202087175e-06	0.000690660202087175
Halanaerobacter	1	6.90660202087175e-06	0.000690660202087175
Halanaerobium	1	6.90660202087175e-06	0.000690660202087175
Haliea	1	6.90660202087175e-06	0.000690660202087175
Helicobacter	1	6.90660202087175e-06	0.000690660202087175
Hirschia	1	6.90660202087175e-06	0.000690660202087175
Hydrogenophilus	1	6.90660202087175e-06	0.000690660202087175
IMCC26207	1	6.90660202087175e-06	0.000690660202087175
Iamia	1	6.90660202087175e-06	0.000690660202087175
Ignavigranum	1	6.90660202087175e-06	0.000690660202087175
IheB2-23	1	6.90660202087175e-06	0.000690660202087175
Izimaplasma	1	6.90660202087175e-06	0.000690660202087175
JTB255 marine benthic group	1	6.90660202087175e-06	0.000690660202087175
Jeotgalibaca	1	6.90660202087175e-06	0.000690660202087175
Kangiella	1	6.90660202087175e-06	0.000690660202087175
Kribbella	1	6.90660202087175e-06	0.000690660202087175
Lachnospiraceae UCG-008	1	6.90660202087175e-06	0.000690660202087175
Lachnospiraceae UCG-009	1	6.90660202087175e-06	0.000690660202087175
Lacibacter	1	6.90660202087175e-06	0.000690660202087175
Leeuwenhoekiella	1	6.90660202087175e-06	0.000690660202087175
Legionella	1	6.90660202087175e-06	0.000690660202087175
Leifsonia	1	6.90660202087175e-06	0.000690660202087175
Lentimicrobium	1	6.90660202087175e-06	0.000690660202087175
Leuconostoc	1	6.90660202087175e-06	0.000690660202087175
Luteococcus	1	6.90660202087175e-06	0.000690660202087175
Magnetococcus	1	6.90660202087175e-06	0.000690660202087175
Mannheimia	1	6.90660202087175e-06	0.000690660202087175
Maricaulis	1	6.90660202087175e-06	0.000690660202087175
Marinifilum	1	6.90660202087175e-06	0.000690660202087175
Mariprofundus	1	6.90660202087175e-06	0.000690660202087175
Marvinbryantia	1	6.90660202087175e-06	0.000690660202087175
Megamonas	1	6.90660202087175e-06	0.000690660202087175
Mesoplasma	1	6.90660202087175e-06	0.000690660202087175
Methylobacter	1	6.90660202087175e-06	0.000690660202087175
Methylophaga	1	6.90660202087175e-06	0.000690660202087175
Methylorosula	1	6.90660202087175e-06	0.000690660202087175
Methylovirgula	1	6.90660202087175e-06	0.000690660202087175
Microbulbifer	1	6.90660202087175e-06	0.000690660202087175
Mitsuokella	1	6.90660202087175e-06	0.000690660202087175
Mogibacterium	1	6.90660202087175e-06	0.000690660202087175
Moraxella	1	6.90660202087175e-06	0.000690660202087175
Mucispirillum	1	6.90660202087175e-06	0.000690660202087175
Myxococcus	1	6.90660202087175e-06	0.000690660202087175
Nevskia	1	6.90660202087175e-06	0.000690660202087175
Niastella	1	6.90660202087175e-06	0.000690660202087175
Nitrosospira	1	6.90660202087175e-06	0.000690660202087175
Nitrospira	1	6.90660202087175e-06	0.000690660202087175
Oceanobacter	1	6.90660202087175e-06	0.000690660202087175
Odoribacter	1	6.90660202087175e-06	0.000690660202087175
Opitutus	1	6.90660202087175e-06	0.000690660202087175
Ornithinicoccus	1	6.90660202087175e-06	0.000690660202087175
Otariodibacter	1	6.90660202087175e-06	0.000690660202087175
Oxobacter	1	6.90660202087175e-06	0.000690660202087175
P3OB-42	1	6.90660202087175e-06	0.000690660202087175
Paludibaculum	1	6.90660202087175e-06	0.000690660202087175
Parablastomonas	1	6.90660202087175e-06	0.000690660202087175
Pectobacterium	1	6.90660202087175e-06	0.000690660202087175
Pelosinus	1	6.90660202087175e-06	0.000690660202087175
Peptococcus	1	6.90660202087175e-06	0.000690660202087175
Polycyclovorans	1	6.90660202087175e-06	0.000690660202087175
Pontibacter	1	6.90660202087175e-06	0.000690660202087175
Pseudaminobacter	1	6.90660202087175e-06	0.000690660202087175
Pseudobutyrivibrio	1	6.90660202087175e-06	0.000690660202087175
Pseudoduganella	1	6.90660202087175e-06	0.000690660202087175
Pseudolabrys	1	6.90660202087175e-06	0.000690660202087175
Pseudorhodoferax	1	6.90660202087175e-06	0.000690660202087175
Psychroserpens	1	6.90660202087175e-06	0.000690660202087175
RB41	1	6.90660202087175e-06	0.000690660202087175
RS62 marine group	1	6.90660202087175e-06	0.000690660202087175
Rhabdochromatium	1	6.90660202087175e-06	0.000690660202087175
Rhodocyclus	1	6.90660202087175e-06	0.000690660202087175
Rhodothermus	1	6.90660202087175e-06	0.000690660202087175
Rivularia PCC-7116	1	6.90660202087175e-06	0.000690660202087175
Roseivivax	1	6.90660202087175e-06	0.000690660202087175
Rosenbergiella	1	6.90660202087175e-06	0.000690660202087175
Ruegeria	1	6.90660202087175e-06	0.000690660202087175
Rummeliibacillus	1	6.90660202087175e-06	0.000690660202087175
Runella	1	6.90660202087175e-06	0.000690660202087175
SAR92 clade	1	6.90660202087175e-06	0.000690660202087175
Saccharothrix	1	6.90660202087175e-06	0.000690660202087175
Salegentibacter	1	6.90660202087175e-06	0.000690660202087175
Salinispora	1	6.90660202087175e-06	0.000690660202087175
Salinivibrio	1	6.90660202087175e-06	0.000690660202087175
Sandaracinobacter	1	6.90660202087175e-06	0.000690660202087175
Sarcina	1	6.90660202087175e-06	0.000690660202087175
Scopulibacillus	1	6.90660202087175e-06	0.000690660202087175
Sedimentibacter	1	6.90660202087175e-06	0.000690660202087175
Serinicoccus	1	6.90660202087175e-06	0.000690660202087175
Sideroxydans	1	6.90660202087175e-06	0.000690660202087175
Sinibacillus	1	6.90660202087175e-06	0.000690660202087175
Sinomonas	1	6.90660202087175e-06	0.000690660202087175
Snodgrassella	1	6.90660202087175e-06	0.000690660202087175
Sporichthya	1	6.90660202087175e-06	0.000690660202087175
Starkeya	1	6.90660202087175e-06	0.000690660202087175
Sulfitobacter	1	6.90660202087175e-06	0.000690660202087175
Sulfobacillus	1	6.90660202087175e-06	0.000690660202087175
Telmatospirillum	1	6.90660202087175e-06	0.000690660202087175
Terribacillus	1	6.90660202087175e-06	0.000690660202087175
Thauera	1	6.90660202087175e-06	0.000690660202087175
Thermacetogenium	1	6.90660202087175e-06	0.000690660202087175
Thermoanaerobacter	1	6.90660202087175e-06	0.000690660202087175
Thermodesulfitimonas	1	6.90660202087175e-06	0.000690660202087175
Thermosyntropha	1	6.90660202087175e-06	0.000690660202087175
Thermotalea	1	6.90660202087175e-06	0.000690660202087175
Thiohalophilus	1	6.90660202087175e-06	0.000690660202087175
Thiomicrorhabdus	1	6.90660202087175e-06	0.000690660202087175
Thiovirga	1	6.90660202087175e-06	0.000690660202087175
Tissierella	1	6.90660202087175e-06	0.000690660202087175
Trypanosoma	1	6.90660202087175e-06	0.000690660202087175
Tundrisphaera	1	6.90660202087175e-06	0.000690660202087175
Tyzzerella	1	6.90660202087175e-06	0.000690660202087175
Ureibacillus	1	6.90660202087175e-06	0.000690660202087175
Veillonellaceae UCG-001	1	6.90660202087175e-06	0.000690660202087175
Vogesella	1	6.90660202087175e-06	0.000690660202087175
Vulcanibacillus	1	6.90660202087175e-06	0.000690660202087175
W5053	1	6.90660202087175e-06	0.000690660202087175
Woeseia	1	6.90660202087175e-06	0.000690660202087175
Xenorhabdus	1	6.90660202087175e-06	0.000690660202087175
Z-35	1	6.90660202087175e-06	0.000690660202087175
Z20	1	6.90660202087175e-06	0.000690660202087175
[Anaerorhabdus] furcosa group	1	6.90660202087175e-06	0.000690660202087175
[Polyangium] brachysporum group	1	6.90660202087175e-06	0.000690660202087175
alphaI cluster	1	6.90660202087175e-06	0.000690660202087175
wb1-P19	1	6.90660202087175e-06	0.000690660202087175
