genus	reads	relative_abundance	percent
Lysinimicrobium	1	6.49443426983076e-06	0.000649443426983076
MD3-55	1	6.49443426983076e-06	0.000649443426983076
MM1	1	6.49443426983076e-06	0.000649443426983076
Mameliella	1	6.49443426983076e-06	0.000649443426983076
Marine Methylotrophic Group 2	1	6.49443426983076e-06	0.000649443426983076
Marinicaulis	1	6.49443426983076e-06	0.000649443426983076
Marinifilum	1	6.49443426983076e-06	0.000649443426983076
Mariprofundus	1	6.49443426983076e-06	0.000649443426983076
Maritalea	1	6.49443426983076e-06	0.000649443426983076
Megasphaera	1	6.49443426983076e-06	0.000649443426983076
Methylibium	1	6.49443426983076e-06	0.000649443426983076
Methylocaldum	1	6.49443426983076e-06	0.000649443426983076
Methylocella	1	6.49443426983076e-06	0.000649443426983076
Methylomicrobium	1	6.49443426983076e-06	0.000649443426983076
Methylonatrum	1	6.49443426983076e-06	0.000649443426983076
Methylothermus	1	6.49443426983076e-06	0.000649443426983076
Metschnikowia	1	6.49443426983076e-06	0.000649443426983076
Micarea	1	6.49443426983076e-06	0.000649443426983076
Mobilicoccus	1	6.49443426983076e-06	0.000649443426983076
Modicella	1	6.49443426983076e-06	0.000649443426983076
Monomorphina	1	6.49443426983076e-06	0.000649443426983076
Monosiga	1	6.49443426983076e-06	0.000649443426983076
Moorella	1	6.49443426983076e-06	0.000649443426983076
Mrakia	1	6.49443426983076e-06	0.000649443426983076
Mucilaginibacter	1	6.49443426983076e-06	0.000649443426983076
Mucomycosphaerella	1	6.49443426983076e-06	0.000649443426983076
Mumia	1	6.49443426983076e-06	0.000649443426983076
Muricauda	1	6.49443426983076e-06	0.000649443426983076
Myroides	1	6.49443426983076e-06	0.000649443426983076
NK4A214 group	1	6.49443426983076e-06	0.000649443426983076
NS5 marine group	1	6.49443426983076e-06	0.000649443426983076
Nakazawaea	1	6.49443426983076e-06	0.000649443426983076
Negativicoccus	1	6.49443426983076e-06	0.000649443426983076
Neptunomonas	1	6.49443426983076e-06	0.000649443426983076
Nitratiruptor	1	6.49443426983076e-06	0.000649443426983076
Nitrincola	1	6.49443426983076e-06	0.000649443426983076
Nodosilinea PCC-7104	1	6.49443426983076e-06	0.000649443426983076
Oceanibaculum	1	6.49443426983076e-06	0.000649443426983076
Octadecabacter	1	6.49443426983076e-06	0.000649443426983076
Oleispira	1	6.49443426983076e-06	0.000649443426983076
Ornatilinea	1	6.49443426983076e-06	0.000649443426983076
Paenochrobactrum	1	6.49443426983076e-06	0.000649443426983076
Paludibaculum	1	6.49443426983076e-06	0.000649443426983076
Pannonibacter	1	6.49443426983076e-06	0.000649443426983076
Paramaledivibacter	1	6.49443426983076e-06	0.000649443426983076
Parapedobacter	1	6.49443426983076e-06	0.000649443426983076
Parasegetibacter	1	6.49443426983076e-06	0.000649443426983076
Parmeliopsis	1	6.49443426983076e-06	0.000649443426983076
Pasteurella	1	6.49443426983076e-06	0.000649443426983076
Paucimonas	1	6.49443426983076e-06	0.000649443426983076
Pectinatus	1	6.49443426983076e-06	0.000649443426983076
Peptococcus	1	6.49443426983076e-06	0.000649443426983076
Peptoniphilus	1	6.49443426983076e-06	0.000649443426983076
Peptostreptococcus	1	6.49443426983076e-06	0.000649443426983076
Phragmidium	1	6.49443426983076e-06	0.000649443426983076
Physcia	1	6.49443426983076e-06	0.000649443426983076
Physconia	1	6.49443426983076e-06	0.000649443426983076
Piptocephalis	1	6.49443426983076e-06	0.000649443426983076
Piscibacillus	1	6.49443426983076e-06	0.000649443426983076
Plantactinospora	1	6.49443426983076e-06	0.000649443426983076
Pontibacter	1	6.49443426983076e-06	0.000649443426983076
Porticoccus	1	6.49443426983076e-06	0.000649443426983076
Prevotellaceae UCG-001	1	6.49443426983076e-06	0.000649443426983076
Priceomyces	1	6.49443426983076e-06	0.000649443426983076
Propionicicella	1	6.49443426983076e-06	0.000649443426983076
Prorocentrum	1	6.49443426983076e-06	0.000649443426983076
Prosthecomicrobium	1	6.49443426983076e-06	0.000649443426983076
Proteus	1	6.49443426983076e-06	0.000649443426983076
Pseudochrobactrum	1	6.49443426983076e-06	0.000649443426983076
Pseudovibrio	1	6.49443426983076e-06	0.000649443426983076
Puccinia	1	6.49443426983076e-06	0.000649443426983076
Renispora	1	6.49443426983076e-06	0.000649443426983076
Rhodoligotrophos	1	6.49443426983076e-06	0.000649443426983076
Rhodotorula	1	6.49443426983076e-06	0.000649443426983076
Rhodovulum	1	6.49443426983076e-06	0.000649443426983076
Rinodina	1	6.49443426983076e-06	0.000649443426983076
Roseibacterium	1	6.49443426983076e-06	0.000649443426983076
Roseobacter clade NAC11-7 lineage	1	6.49443426983076e-06	0.000649443426983076
Roussoella	1	6.49443426983076e-06	0.000649443426983076
Rubellimicrobium	1	6.49443426983076e-06	0.000649443426983076
Rubritepida	1	6.49443426983076e-06	0.000649443426983076
Rubrobacter	1	6.49443426983076e-06	0.000649443426983076
Ruminiclostridium	1	6.49443426983076e-06	0.000649443426983076
S5-A14a	1	6.49443426983076e-06	0.000649443426983076
SH3-11	1	6.49443426983076e-06	0.000649443426983076
SP3-e08	1	6.49443426983076e-06	0.000649443426983076
SUP05 cluster	1	6.49443426983076e-06	0.000649443426983076
SZB85	1	6.49443426983076e-06	0.000649443426983076
Saccharothrix	1	6.49443426983076e-06	0.000649443426983076
Salegentibacter	1	6.49443426983076e-06	0.000649443426983076
Salinisphaera	1	6.49443426983076e-06	0.000649443426983076
Sanguibacter	1	6.49443426983076e-06	0.000649443426983076
Sarcocystis	1	6.49443426983076e-06	0.000649443426983076
Schizochytrium	1	6.49443426983076e-06	0.000649443426983076
Scutellinia	1	6.49443426983076e-06	0.000649443426983076
Sedimenticola	1	6.49443426983076e-06	0.000649443426983076
Serinicoccus	1	6.49443426983076e-06	0.000649443426983076
Silanimonas	1	6.49443426983076e-06	0.000649443426983076
Sorangium	1	6.49443426983076e-06	0.000649443426983076
Sorodiplophrys	1	6.49443426983076e-06	0.000649443426983076
Spirochaeta 2	1	6.49443426983076e-06	0.000649443426983076
Sporichthya	1	6.49443426983076e-06	0.000649443426983076
Starmerella-Candida clade	1	6.49443426983076e-06	0.000649443426983076
Stereocaulon	1	6.49443426983076e-06	0.000649443426983076
Stereum	1	6.49443426983076e-06	0.000649443426983076
Subgroup 23	1	6.49443426983076e-06	0.000649443426983076
Succiniclasticum	1	6.49443426983076e-06	0.000649443426983076
Sugitazyma	1	6.49443426983076e-06	0.000649443426983076
Sulfuricella	1	6.49443426983076e-06	0.000649443426983076
Sulfurovum	1	6.49443426983076e-06	0.000649443426983076
Sva0081 sediment group	1	6.49443426983076e-06	0.000649443426983076
Syner-01	1	6.49443426983076e-06	0.000649443426983076
Tepidibacter	1	6.49443426983076e-06	0.000649443426983076
Tepidimonas	1	6.49443426983076e-06	0.000649443426983076
Teratoramularia	1	6.49443426983076e-06	0.000649443426983076
Terrimonas	1	6.49443426983076e-06	0.000649443426983076
Theileria	1	6.49443426983076e-06	0.000649443426983076
Thermincola	1	6.49443426983076e-06	0.000649443426983076
Thermoanaerobacter	1	6.49443426983076e-06	0.000649443426983076
Thiohalorhabdus	1	6.49443426983076e-06	0.000649443426983076
Thyrea	1	6.49443426983076e-06	0.000649443426983076
Thysanophora	1	6.49443426983076e-06	0.000649443426983076
Tianweitania	1	6.49443426983076e-06	0.000649443426983076
Tistrella	1	6.49443426983076e-06	0.000649443426983076
Toninia	1	6.49443426983076e-06	0.000649443426983076
Torula	1	6.49443426983076e-06	0.000649443426983076
Trichoderma	1	6.49443426983076e-06	0.000649443426983076
Truepera	1	6.49443426983076e-06	0.000649443426983076
Tsukamurella	1	6.49443426983076e-06	0.000649443426983076
Tuberibacillus	1	6.49443426983076e-06	0.000649443426983076
Uliginosibacterium	1	6.49443426983076e-06	0.000649443426983076
Verrucaria	1	6.49443426983076e-06	0.000649443426983076
Vicingus	1	6.49443426983076e-06	0.000649443426983076
Vitiosangium	1	6.49443426983076e-06	0.000649443426983076
Vitreoscilla	1	6.49443426983076e-06	0.000649443426983076
Volvariella	1	6.49443426983076e-06	0.000649443426983076
W5	1	6.49443426983076e-06	0.000649443426983076
Weissella	1	6.49443426983076e-06	0.000649443426983076
Wicherhamiella-Candida clade	1	6.49443426983076e-06	0.000649443426983076
Xanthomarina	1	6.49443426983076e-06	0.000649443426983076
Xanthomonas	1	6.49443426983076e-06	0.000649443426983076
Yarrowia	1	6.49443426983076e-06	0.000649443426983076
Z-35	1	6.49443426983076e-06	0.000649443426983076
Zhongshania	1	6.49443426983076e-06	0.000649443426983076
[Bacteroides] pectinophilus group	1	6.49443426983076e-06	0.000649443426983076
[Caedibacter] taeniospiralis group	1	6.49443426983076e-06	0.000649443426983076
[Eubacterium] ruminantium group	1	6.49443426983076e-06	0.000649443426983076
pItb-vmat-59	1	6.49443426983076e-06	0.000649443426983076
